ID_MUNICIP,code_muni,ID_ESTADO
412865,4128658,41
352870,3528700,35
292870,2928703,29
412870,4128708,41
312870,3128709,31
292880,2928802,29
412880,4128807,41
312880,3128808,31
352880,3528809,35
352885,3528858,35
292890,2928901,29
312890,3128907,31
352890,3528908,35
292895,2928950,29
312900,3129004,31
352900,3529005,35
292900,2929008,29
292905,2929057,29
312910,3129103,31
352910,3529104,35
292910,2929107,29
312920,3129202,31
352920,3529203,35
292920,2929206,29
292925,2929255,29
312930,3129301,31
352930,3529302,35
292930,2929305,29
292935,2929354,29
292937,2929370,29
312940,3129400,31
352940,3529401,35
292940,2929404,29
352950,3529500,35
292950,2929503,29
312950,3129509,31
292960,2929602,29
312960,3129608,31
352960,3529609,35
312965,3129657,31
352965,3529658,35
292970,2929701,29
312970,3129707,31
352970,3529708,35
292975,2929750,29
292980,2929800,29
312980,3129806,31
352980,3529807,35
312990,3129905,31
352990,3529906,35
292990,2929909,29
313000,3130002,31
353000,3530003,35
293000,2930006,29
313005,3130051,31
313010,3130101,31
353010,3530102,35
293010,2930105,29
293015,2930154,29
313020,3130200,31
353020,3530201,35
293020,2930204,29
353030,3530300,35
293030,2930303,29
313030,3130309,31
293040,2930402,29
313040,3130408,31
353040,3530409,35
293050,2930501,29
313050,3130507,31
353050,3530508,35
313055,3130556,31
293060,2930600,29
313060,3130606,31
353060,3530607,35
313065,3130655,31
313070,3130705,31
353070,3530706,35
293070,2930709,29
293075,2930758,29
293076,2930766,29
293077,2930774,29
313080,3130804,31
353080,3530805,35
293080,2930808,29
313090,3130903,31
353090,3530904,35
293090,2930907,29
313100,3131000,31
353100,3531001,35
293100,2931004,29
293105,2931053,29
353110,3531100,35
293110,2931103,29
313110,3131109,31
313115,3131158,31
293120,2931202,29
313120,3131208,31
353120,3531209,35
293130,2931301,29
313130,3131307,31
353130,3531308,35
293135,2931350,29
293140,2931400,29
313140,3131406,31
353140,3531407,35
313150,3131505,31
353150,3531506,35
293150,2931509,29
313160,3131604,31
353160,3531605,35
293160,2931608,29
313170,3131703,31
353170,3531704,35
293170,2931707,29
313180,3131802,31
353180,3531803,35
293180,2931806,29
313190,3131901,31
353190,3531902,35
293190,2931905,29
293200,2932002,29
313200,3132008,31
353200,3532009,35
353205,3532058,35
293210,2932101,29
313210,3132107,31
353210,3532108,35
353215,3532157,35
293220,2932200,29
313220,3132206,31
353220,3532207,35
313230,3132305,31
353230,3532306,35
293230,2932309,29
313240,3132404,31
353240,3532405,35
293240,2932408,29
293245,2932457,29
313250,3132503,31
353250,3532504,35
293250,2932507,29
313260,3132602,31
353260,3532603,35
293260,2932606,29
313270,3132701,31
353270,3532702,35
293270,2932705,29
313280,3132800,31
353280,3532801,35
293280,2932804,29
353282,3532827,35
353284,3532843,35
353286,3532868,35
353290,3532900,35
293290,2932903,29
313290,3132909,31
293300,2933000,29
313300,3133006,31
353300,3533007,35
293305,2933059,29
313310,3133105,31
353310,3533106,35
293310,2933109,29
293315,2933158,29
293317,2933174,29
313320,3133204,31
353320,3533205,35
293320,2933208,29
353325,3533254,35
293325,2933257,29
313330,3133303,31
353330,3533304,35
293330,2933307,29
313340,3133402,31
353340,3533403,35
293340,2933406,29
293345,2933455,29
313350,3133501,31
353350,3533502,35
293350,2933505,29
313360,3133600,31
353360,3533601,35
293360,2933604,29
353370,3533700,35
313370,3133709,31
313375,3133758,31
313380,3133808,31
353380,3533809,35
313390,3133907,31
353390,3533908,35
313400,3134004,31
353400,3534005,35
313410,3134103,31
353410,3534104,35
313420,3134202,31
353420,3534203,35
313430,3134301,31
353430,3534302,35
313440,3134400,31
353440,3534401,35
353450,3534500,35
313450,3134509,31
313460,3134608,31
353460,3534609,35
313470,3134707,31
353470,3534708,35
353475,3534757,35
313480,3134806,31
353480,3534807,35
313490,3134905,31
353490,3534906,35
313500,3135001,31
353500,3535002,35
313505,3135050,31
313507,3135076,31
313510,3135100,31
353510,3535101,35
353520,3535200,35
313520,3135209,31
313530,3135308,31
353530,3535309,35
313535,3135357,31
313540,3135407,31
353540,3535408,35
313545,3135456,31
313550,3135506,31
353550,3535507,35
313560,3135605,31
353560,3535606,35
313570,3135704,31
353570,3535705,35
313580,3135803,31
353580,3535804,35
313590,3135902,31
353590,3535903,35
353600,3536000,35
313600,3136009,31
313610,3136108,31
353610,3536109,35
313620,3136207,31
353620,3536208,35
353625,3536257,35
313630,3136306,31
353630,3536307,35
313640,3136405,31
353640,3536406,35
313650,3136504,31
353650,3536505,35
313652,3136520,31
313655,3136553,31
353657,3536570,35
313657,3136579,31
313660,3136603,31
353660,3536604,35
313665,3136652,31
313670,3136702,31
353670,3536703,35
313680,3136801,31
353680,3536802,35
313690,3136900,31
353690,3536901,35
313695,3136959,31
313700,3137007,31
353700,3537008,35
313710,3137106,31
353710,3537107,35
353715,3537156,35
313720,3137205,31
353720,3537206,35
313730,3137304,31
353730,3537305,35
313740,3137403,31
353740,3537404,35
313750,3137502,31
353750,3537503,35
313753,3137536,31
313760,3137601,31
353760,3537602,35
313770,3137700,31
353770,3537701,35
353780,3537800,35
313780,3137809,31
313790,3137908,31
353790,3537909,35
313800,3138005,31
353800,3538006,35
313810,3138104,31
353810,3538105,35
313820,3138203,31
353820,3538204,35
313830,3138302,31
353830,3538303,35
313835,3138351,31
313840,3138401,31
313850,3138500,31
353850,3538501,35
353860,3538600,35
313860,3138609,31
313862,3138625,31
313865,3138658,31
313867,3138674,31
313868,3138682,31
313870,3138708,31
353870,3538709,35
313880,3138807,31
353880,3538808,35
313890,3138906,31
353890,3538907,35
313900,3139003,31
353900,3539004,35
313910,3139102,31
353910,3539103,35
313920,3139201,31
353920,3539202,35
313925,3139250,31
313930,3139300,31
353930,3539301,35
353940,3539400,35
313940,3139409,31
313950,3139508,31
353950,3539509,35
313960,3139607,31
353960,3539608,35
313970,3139706,31
353970,3539707,35
313980,3139805,31
353980,3539806,35
313990,3139904,31
353990,3539905,35
314000,3140001,31
354000,3540002,35
314010,3140100,31
354010,3540101,35
314015,3140159,31
354020,3540200,35
314020,3140209,31
354025,3540259,35
314030,3140308,31
354030,3540309,35
314040,3140407,31
354040,3540408,35
314050,3140506,31
354050,3540507,35
314053,3140530,31
314055,3140555,31
314060,3140605,31
354060,3540606,35
314070,3140704,31
354070,3540705,35
354075,3540754,35
314080,3140803,31
354080,3540804,35
314085,3140852,31
354085,3540853,35
314090,3140902,31
354090,3540903,35
354100,3541000,35
314100,3141009,31
354105,3541059,35
314110,3141108,31
354110,3541109,35
314120,3141207,31
354120,3541208,35
314130,3141306,31
354130,3541307,35
314140,3141405,31
354140,3541406,35
314150,3141504,31
354150,3541505,35
314160,3141603,31
354160,3541604,35
354165,3541653,35
314170,3141702,31
354170,3541703,35
314180,3141801,31
354180,3541802,35
314190,3141900,31
354190,3541901,35
314200,3142007,31
354200,3542008,35
314210,3142106,31
354210,3542107,35
314220,3142205,31
354220,3542206,35
314225,3142254,31
314230,3142304,31
354230,3542305,35
314240,3142403,31
354240,3542404,35
314250,3142502,31
354250,3542503,35
314260,3142601,31
354260,3542602,35
314270,3142700,31
354270,3542701,35
354280,3542800,35
314280,3142809,31
314290,3142908,31
354290,3542909,35
314300,3143005,31
354300,3543006,35
314310,3143104,31
354310,3543105,35
314315,3143153,31
314320,3143203,31
354320,3543204,35
354323,3543238,35
354325,3543253,35
314330,3143302,31
354330,3543303,35
314340,3143401,31
354340,3543402,35
314345,3143450,31
314350,3143500,31
354350,3543501,35
354360,3543600,35
314360,3143609,31
314370,3143708,31
354370,3543709,35
314380,3143807,31
354380,3543808,35
314390,3143906,31
354390,3543907,35
314400,3144003,31
354400,3544004,35
314410,3144102,31
354410,3544103,35
314420,3144201,31
354420,3544202,35
354425,3544251,35
314430,3144300,31
354430,3544301,35
314435,3144359,31
314437,3144375,31
354440,3544400,35
314440,3144409,31
314450,3144508,31
354450,3544509,35
314460,3144607,31
354460,3544608,35
314465,3144656,31
314467,3144672,31
314470,3144706,31
354470,3544707,35
314480,3144805,31
354480,3544806,35
314490,3144904,31
354490,3544905,35
314500,3145000,31
354500,3545001,35
314505,3145059,31
354510,3545100,35
314510,3145109,31
354515,3545159,35
314520,3145208,31
354520,3545209,35
314530,3145307,31
354530,3545308,35
314535,3145356,31
314537,3145372,31
314540,3145406,31
354540,3545407,35
314545,3145455,31
314550,3145505,31
354550,3545506,35
314560,3145604,31
354560,3545605,35
314570,3145703,31
354570,3545704,35
314580,3145802,31
354580,3545803,35
314585,3145851,31
314587,3145877,31
314590,3145901,31
314600,3146008,31
354600,3546009,35
314610,3146107,31
354610,3546108,35
314620,3146206,31
354620,3546207,35
314625,3146255,31
354625,3546256,35
314630,3146305,31
354630,3546306,35
314640,3146404,31
354640,3546405,35
314650,3146503,31
354650,3546504,35
314655,3146552,31
314660,3146602,31
354660,3546603,35
314670,3146701,31
354670,3546702,35
314675,3146750,31
354680,3546801,35
354690,3546900,35
314690,3146909,31
314700,3147006,31
354700,3547007,35
314710,3147105,31
354710,3547106,35
314720,3147204,31
354720,3547205,35
314730,3147303,31
354730,3547304,35
314740,3147402,31
354740,3547403,35
314750,3147501,31
354750,3547502,35
314760,3147600,31
354760,3547601,35
354765,3547650,35
354770,3547700,35
314770,3147709,31
314780,3147808,31
354780,3547809,35
314790,3147907,31
354790,3547908,35
314795,3147956,31
314800,3148004,31
354800,3548005,35
354805,3548054,35
314810,3148103,31
354810,3548104,35
314820,3148202,31
354820,3548203,35
314830,3148301,31
354830,3548302,35
314840,3148400,31
354840,3548401,35
354850,3548500,35
314850,3148509,31
314860,3148608,31
354860,3548609,35
314870,3148707,31
354870,3548708,35
314875,3148756,31
314880,3148806,31
354880,3548807,35
314890,3148905,31
354890,3548906,35
314900,3149002,31
354900,3549003,35
314910,3149101,31
354910,3549102,35
314915,3149150,31
314920,3149200,31
354920,3549201,35
354925,3549250,35
354930,3549300,35
314930,3149309,31
314940,3149408,31
354940,3549409,35
314950,3149507,31
354950,3549508,35
314960,3149606,31
354960,3549607,35
314970,3149705,31
354970,3549706,35
314980,3149804,31
354980,3549805,35
314990,3149903,31
354990,3549904,35
314995,3149952,31
354995,3549953,35
315000,3150000,31
355000,3550001,35
355010,3550100,35
315010,3150109,31
315015,3150158,31
315020,3150208,31
355020,3550209,35
315030,3150307,31
355030,3550308,35
315040,3150406,31
355040,3550407,35
315050,3150505,31
355050,3550506,35
315053,3150539,31
315057,3150570,31
315060,3150604,31
355060,3550605,35
315070,3150703,31
355070,3550704,35
315080,3150802,31
355080,3550803,35
315090,3150901,31
355090,3550902,35
315100,3151008,31
355100,3551009,35
315110,3151107,31
355110,3551108,35
315120,3151206,31
355120,3551207,35
315130,3151305,31
355130,3551306,35
315140,3151404,31
355140,3551405,35
315150,3151503,31
355150,3551504,35
315160,3151602,31
355160,3551603,35
315170,3151701,31
355170,3551702,35
315180,3151800,31
355180,3551801,35
355190,3551900,35
315190,3151909,31
315200,3152006,31
355200,3552007,35
315210,3152105,31
355210,3552106,35
315213,3152131,31
315217,3152170,31
315220,3152204,31
355220,3552205,35
315230,3152303,31
355230,3552304,35
315240,3152402,31
355240,3552403,35
315250,3152501,31
355250,3552502,35
355255,3552551,35
315260,3152600,31
355260,3552601,35
355270,3552700,35
315270,3152709,31
315280,3152808,31
355280,3552809,35
315290,3152907,31
355290,3552908,35
315300,3153004,31
355300,3553005,35
315310,3153103,31
355310,3553104,35
315320,3153202,31
355320,3553203,35
315330,3153301,31
355330,3553302,35
315340,3153400,31
355340,3553401,35
355350,3553500,35
315350,3153509,31
315360,3153608,31
355360,3553609,35
355365,3553658,35
315370,3153707,31
355370,3553708,35
315380,3153806,31
355380,3553807,35
355385,3553856,35
315390,3153905,31
355390,3553906,35
355395,3553955,35
315400,3154002,31
355400,3554003,35
315410,3154101,31
355410,3554102,35
315415,3154150,31
315420,3154200,31
355420,3554201,35
355430,3554300,35
315430,3154309,31
315440,3154408,31
355440,3554409,35
315445,3154457,31
315450,3154507,31
355450,3554508,35
315460,3154606,31
355460,3554607,35
355465,3554656,35
315470,3154705,31
355470,3554706,35
355475,3554755,35
315480,3154804,31
355480,3554805,35
315490,3154903,31
355490,3554904,35
355495,3554953,35
355500,3555000,35
315500,3155009,31
315510,3155108,31
355510,3555109,35
315520,3155207,31
355520,3555208,35
315530,3155306,31
355530,3555307,35
355535,3555356,35
315540,3155405,31
355540,3555406,35
315550,3155504,31
355550,3555505,35
315560,3155603,31
355560,3555604,35
315570,3155702,31
355570,3555703,35
315580,3155801,31
355580,3555802,35
315590,3155900,31
355590,3555901,35
315600,3156007,31
355600,3556008,35
315610,3156106,31
355610,3556107,35
315620,3156205,31
355620,3556206,35
315630,3156304,31
355630,3556305,35
355635,3556354,35
315640,3156403,31
355640,3556404,35
315645,3156452,31
355645,3556453,35
315650,3156502,31
355650,3556503,35
315660,3156601,31
355660,3556602,35
315670,3156700,31
355670,3556701,35
355680,3556800,35
315680,3156809,31
315690,3156908,31
355690,3556909,35
355695,3556958,35
315700,3157005,31
355700,3557006,35
315710,3157104,31
355710,3557105,35
355715,3557154,35
315720,3157203,31
355720,3557204,35
315725,3157252,31
315727,3157278,31
315730,3157302,31
355730,3557303,35
315733,3157336,31
315737,3157377,31
315740,3157401,31
315750,3157500,31
315760,3157609,31
315765,3157658,31
315770,3157708,31
315780,3157807,31
315790,3157906,31
315800,3158003,31
315810,3158102,31
315820,3158201,31
315830,3158300,31
315840,3158409,31
315850,3158508,31
315860,3158607,31
315870,3158706,31
315880,3158805,31
315890,3158904,31
315895,3158953,31
315900,3159001,31
315910,3159100,31
315920,3159209,31
315930,3159308,31
315935,3159357,31
315940,3159407,31
315950,3159506,31
315960,3159605,31
315970,3159704,31
315980,3159803,31
315990,3159902,31
316000,3160009,31
316010,3160108,31
316020,3160207,31
316030,3160306,31
316040,3160405,31
316045,3160454,31
316050,3160504,31
316060,3160603,31
316070,3160702,31
316080,3160801,31
316090,3160900,31
316095,3160959,31
316100,3161007,31
316105,3161056,31
316110,3161106,31
316120,3161205,31
316130,3161304,31
316140,3161403,31
316150,3161502,31
316160,3161601,31
316165,3161650,31
316170,3161700,31
316180,3161809,31
316190,3161908,31
316200,3162005,31
316210,3162104,31
316220,3162203,31
316225,3162252,31
316230,3162302,31
316240,3162401,31
316245,3162450,31
316250,3162500,31
316255,3162559,31
316257,3162575,31
316260,3162609,31
316265,3162658,31
316270,3162708,31
316280,3162807,31
316290,3162906,31
316292,3162922,31
316294,3162948,31
316295,3162955,31
316300,3163003,31
316310,3163102,31
316320,3163201,31
316330,3163300,31
316340,3163409,31
316350,3163508,31
316360,3163607,31
316370,3163706,31
316380,3163805,31
316390,3163904,31
316400,3164001,31
316410,3164100,31
316420,3164209,31
316430,3164308,31
316440,3164407,31
316443,3164431,31
316447,3164472,31
316450,3164506,31
316460,3164605,31
316470,3164704,31
316480,3164803,31
316490,3164902,31
316500,3165008,31
316510,3165107,31
316520,3165206,31
316530,3165305,31
316540,3165404,31
316550,3165503,31
316553,3165537,31
316555,3165552,31
316556,3165560,31
316557,3165578,31
316560,3165602,31
316570,3165701,31
316580,3165800,31
316590,3165909,31
316600,3166006,31
316610,3166105,31
316620,3166204,31
316630,3166303,31
316640,3166402,31
316650,3166501,31
316660,3166600,31
316670,3166709,31
316680,3166808,31
316690,3166907,31
316695,3166956,31
316700,3167004,31
316710,3167103,31
316720,3167202,31
316730,3167301,31
316740,3167400,31
316750,3167509,31
316760,3167608,31
316770,3167707,31
316780,3167806,31
316790,3167905,31
316800,3168002,31
316805,3168051,31
316810,3168101,31
316820,3168200,31
316830,3168309,31
316840,3168408,31
316850,3168507,31
316860,3168606,31
316870,3168705,31
316880,3168804,31
316890,3168903,31
316900,3169000,31
316905,3169059,31
316910,3169109,31
316920,3169208,31
316930,3169307,31
316935,3169356,31
316940,3169406,31
316950,3169505,31
316960,3169604,31
316970,3169703,31
316980,3169802,31
316990,3169901,31
317000,3170008,31
317005,3170057,31
317010,3170107,31
317020,3170206,31
317030,3170305,31
317040,3170404,31
317043,3170438,31
317047,3170479,31
317050,3170503,31
317052,3170529,31
317057,3170578,31
317060,3170602,31
317065,3170651,31
317070,3170701,31
317075,3170750,31
317080,3170800,31
317090,3170909,31
317100,3171006,31
317103,3171030,31
317107,3171071,31
317110,3171105,31
317115,3171154,31
317120,3171204,31
317130,3171303,31
317140,3171402,31
317150,3171501,31
317160,3171600,31
317170,3171709,31
317180,3171808,31
317190,3171907,31
317200,3172004,31
317210,3172103,31
317220,3172202,31
